Category,ID,Code_Original,Emoji_Code_2nd_Option,Emoji_Name,Emoji_Code_CASI,Emoji_Code_FINAL,Feeling
game,1100,U+1F004,U0001F004,mahjong_red_dragon,\\\\U0001F004\\,\'\\U0001f004\,Neutral
game,1101,U+1F3B4,U0001F3B4,flower_playing_cards,\\\\U0001F3B4\\,\'\\U0001f3b4\,Neutral
arts & crafts,1102,U+1F3AD,U0001F3AD,performing_arts,\\\\U0001F3AD\\,\'\\U0001f3ad\,Neutral
arts & crafts,1103,U+1F5BC,U0001F5BC,framed_picture,\\\\U0001F5BC\\,\'\\U0001f5bc\,Neutral
arts & crafts,1104,U+1F3A8,U0001F3A8,artist_palette,\\\\U0001F3A8\\,\'\\U0001f3a8\,Neutral
arts & crafts,1105,U+1F9F5,U0001F9F5,thread,\\\\U0001F9F5\\,\'\\U0001f9f5\,Neutral
arts & crafts,1106,U+1FAA1,U0001FAA1,sewing_needle,\\\\U0001FAA1\\,\'\\U0001faa1\,Neutral
arts & crafts,1107,U+1F9F6,U0001F9F6,yarn,\\\\U0001F9F6\\,\'\\U0001f9f6\,Neutral
arts & crafts,1108,U+1FAA2,U0001FAA2,knot,\\\\U0001FAA2\\,\'\\U0001faa2\,Neutral
clothing,1109,U+1F453,U0001F453,glasses,\\\\U0001F453\\,\'\\U0001f453\,Neutral
clothing,1110,U+1F576,U0001F576,sunglasses,\\\\U0001F576\\,\'\\U0001f576\,Neutral
clothing,1111,U+1F97D,U0001F97D,goggles,\\\\U0001F97D\\,\'\\U0001f97d\,Neutral
clothing,1112,U+1F97C,U0001F97C,lab_coat,\\\\U0001F97C\\,\'\\U0001f97c\,Neutral
clothing,1113,U+1F9BA,U0001F9BA,safety_vest,\\\\U0001F9BA\\,\'\\U0001f9ba\,Neutral
clothing,1114,U+1F454,U0001F454,necktie,\\\\U0001F454\\,\'\\U0001f454\,Neutral
clothing,1115,U+1F455,U0001F455,t-shirt,\\\\U0001F455\\,\'\\U0001f455\,Neutral
clothing,1116,U+1F456,U0001F456,jeans,\\\\U0001F456\\,\'\\U0001f456\,Neutral
clothing,1117,U+1F9E3,U0001F9E3,scarf,\\\\U0001F9E3\\,\'\\U0001f9e3\,Neutral
clothing,1118,U+1F9E4,U0001F9E4,gloves,\\\\U0001F9E4\\,\'\\U0001f9e4\,Neutral
clothing,1119,U+1F9E5,U0001F9E5,coat,\\\\U0001F9E5\\,\'\\U0001f9e5\,Neutral
clothing,1120,U+1F9E6,U0001F9E6,socks,\\\\U0001F9E6\\,\'\\U0001f9e6\,Neutral
clothing,1121,U+1F457,U0001F457,dress,\\\\U0001F457\\,\'\\U0001f457\,Neutral
clothing,1122,U+1F458,U0001F458,kimono,\\\\U0001F458\\,\'\\U0001f458\,Neutral
clothing,1123,U+1F97B,U0001F97B,sari,\\\\U0001F97B\\,\'\\U0001f97b\,Neutral
clothing,1124,U+1FA71,U0001FA71,one-piece_swimsuit,\\\\U0001FA71\\,\'\\U0001fa71\,Neutral
clothing,1125,U+1FA72,U0001FA72,briefs,\\\\U0001FA72\\,\'\\U0001fa72\,Neutral
clothing,1126,U+1FA73,U0001FA73,shorts,\\\\U0001FA73\\,\'\\U0001fa73\,Neutral
clothing,1127,U+1F459,U0001F459,bikini,\\\\U0001F459\\,\'\\U0001f459\,Neutral
clothing,1128,U+1F45A,U0001F45A,woman’s_clothes,\\\\U0001F45A\\,\'\\U0001f45a\,Neutral
clothing,1129,U+1F45B,U0001F45B,purse,\\\\U0001F45B\\,\'\\U0001f45b\,Neutral
clothing,1130,U+1F45C,U0001F45C,handbag,\\\\U0001F45C\\,\'\\U0001f45c\,Neutral
clothing,1131,U+1F45D,U0001F45D,clutch_bag,\\\\U0001F45D\\,\'\\U0001f45d\,Neutral
clothing,1132,U+1F6CD,U0001F6CD,shopping_bags,\\\\U0001F6CD\\,\'\\U0001f6cd\,Neutral
clothing,1133,U+1F392,U0001F392,backpack,\\\\U0001F392\\,\'\\U0001f392\,Neutral
clothing,1134,U+1FA74,U0001FA74,thong_sandal,\\\\U0001FA74\\,\'\\U0001fa74\,Neutral
clothing,1135,U+1F45E,U0001F45E,man’s_shoe,\\\\U0001F45E\\,\'\\U0001f45e\,Neutral
clothing,1136,U+1F45F,U0001F45F,running_shoe,\\\\U0001F45F\\,\'\\U0001f45f\,Neutral
clothing,1137,U+1F97E,U0001F97E,hiking_boot,\\\\U0001F97E\\,\'\\U0001f97e\,Neutral
clothing,1138,U+1F97F,U0001F97F,flat_shoe,\\\\U0001F97F\\,\'\\U0001f97f\,Neutral
clothing,1139,U+1F460,U0001F460,high-heeled_shoe,\\\\U0001F460\\,\'\\U0001f460\,Neutral
clothing,1140,U+1F461,U0001F461,woman’s_sandal,\\\\U0001F461\\,\'\\U0001f461\,Neutral
clothing,1141,U+1FA70,U0001FA70,ballet_shoes,\\\\U0001FA70\\,\'\\U0001fa70\,Neutral
clothing,1142,U+1F462,U0001F462,woman’s_boot,\\\\U0001F462\\,\'\\U0001f462\,Neutral
clothing,1143,U+1F451,U0001F451,crown,\\\\U0001F451\\,\'\\U0001f451\,Neutral
clothing,1144,U+1F452,U0001F452,woman’s_hat,\\\\U0001F452\\,\'\\U0001f452\,Neutral
clothing,1145,U+1F3A9,U0001F3A9,top_hat,\\\\U0001F3A9\\,\'\\U0001f3a9\,Neutral
clothing,1146,U+1F393,U0001F393,graduation_cap,\\\\U0001F393\\,\'\\U0001f393\,Neutral
clothing,1147,U+1F9E2,U0001F9E2,billed_cap,\\\\U0001F9E2\\,\'\\U0001f9e2\,Neutral
clothing,1148,U+1FA96,U0001FA96,military_helmet,\\\\U0001FA96\\,\'\\U0001fa96\,Neutral
clothing,1149,U+26D1,U00026D1,rescue_worker’s_helmet,\\\\U00026D1\\,\'\\U00026d1\,Neutral
clothing,1150,U+1F4FF,U0001F4FF,prayer_beads,\\\\U0001F4FF\\,\'\\U0001f4ff\,Neutral
clothing,1151,U+1F484,U0001F484,lipstick,\\\\U0001F484\\,\'\\U0001f484\,Neutral
clothing,1152,U+1F48D,U0001F48D,ring,\\\\U0001F48D\\,\'\\U0001f48d\,Neutral
clothing,1153,U+1F48E,U0001F48E,gem_stone,\\\\U0001F48E\\,\'\\U0001f48e\,Neutral
sound,1154,U+1F507,U0001F507,muted_speaker,\\\\U0001F507\\,\'\\U0001f507\,Neutral
sound,1155,U+1F508,U0001F508,speaker_low_volume,\\\\U0001F508\\,\'\\U0001f508\,Neutral
sound,1156,U+1F509,U0001F509,speaker_medium_volume,\\\\U0001F509\\,\'\\U0001f509\,Neutral
sound,1157,U+1F50A,U0001F50A,speaker_high_volume,\\\\U0001F50A\\,\'\\U0001f50a\,Neutral
sound,1158,U+1F4E2,U0001F4E2,loudspeaker,\\\\U0001F4E2\\,\'\\U0001f4e2\,Neutral
sound,1159,U+1F4E3,U0001F4E3,megaphone,\\\\U0001F4E3\\,\'\\U0001f4e3\,Neutral
sound,1160,U+1F4EF,U0001F4EF,postal_horn,\\\\U0001F4EF\\,\'\\U0001f4ef\,Neutral
sound,1161,U+1F514,U0001F514,bell,\\\\U0001F514\\,\'\\U0001f514\,Neutral
sound,1162,U+1F515,U0001F515,bell_with_slash,\\\\U0001F515\\,\'\\U0001f515\,Neutral
music,1163,U+1F3BC,U0001F3BC,musical_score,\\\\U0001F3BC\\,\'\\U0001f3bc\,Neutral
music,1164,U+1F3B5,U0001F3B5,musical_note,\\\\U0001F3B5\\,\'\\U0001f3b5\,Neutral
music,1165,U+1F3B6,U0001F3B6,musical_notes,\\\\U0001F3B6\\,\'\\U0001f3b6\,Neutral
music,1166,U+1F399,U0001F399,studio_microphone,\\\\U0001F399\\,\'\\U0001f399\,Neutral
music,1167,U+1F39A,U0001F39A,level_slider,\\\\U0001F39A\\,\'\\U0001f39a\,Neutral
music,1168,U+1F39B,U0001F39B,control_knobs,\\\\U0001F39B\\,\'\\U0001f39b\,Neutral
music,1169,U+1F3A4,U0001F3A4,microphone,\\\\U0001F3A4\\,\'\\U0001f3a4\,Neutral
music,1170,U+1F3A7,U0001F3A7,headphone,\\\\U0001F3A7\\,\'\\U0001f3a7\,Neutral
music,1171,U+1F4FB,U0001F4FB,radio,\\\\U0001F4FB\\,\'\\U0001f4fb\,Neutral
musical-instrument,1172,U+1F3B7,U0001F3B7,saxophone,\\\\U0001F3B7\\,\'\\U0001f3b7\,Neutral
musical-instrument,1173,U+1FA97,U0001FA97,accordion,\\\\U0001FA97\\,\'\\U0001fa97\,Neutral
musical-instrument,1174,U+1F3B8,U0001F3B8,guitar,\\\\U0001F3B8\\,\'\\U0001f3b8\,Neutral
musical-instrument,1175,U+1F3B9,U0001F3B9,musical_keyboard,\\\\U0001F3B9\\,\'\\U0001f3b9\,Neutral
musical-instrument,1176,U+1F3BA,U0001F3BA,trumpet,\\\\U0001F3BA\\,\'\\U0001f3ba\,Neutral
musical-instrument,1177,U+1F3BB,U0001F3BB,violin,\\\\U0001F3BB\\,\'\\U0001f3bb\,Neutral
musical-instrument,1178,U+1FA95,U0001FA95,banjo,\\\\U0001FA95\\,\'\\U0001fa95\,Neutral
musical-instrument,1179,U+1F941,U0001F941,drum,\\\\U0001F941\\,\'\\U0001f941\,Neutral
musical-instrument,1180,U+1FA98,U0001FA98,long_drum,\\\\U0001FA98\\,\'\\U0001fa98\,Neutral
phone,1181,U+1F4F1,U0001F4F1,mobile_phone,\\\\U0001F4F1\\,\'\\U0001f4f1\,Neutral
phone,1182,U+1F4F2,U0001F4F2,mobile_phone_with_arrow,\\\\U0001F4F2\\,\'\\U0001f4f2\,Neutral
phone,1183,U+260E,U000260E,telephone,\\\\U000260E\\,\'\\U000260e\,Neutral
phone,1184,U+1F4DE,U0001F4DE,telephone_receiver,\\\\U0001F4DE\\,\'\\U0001f4de\,Neutral
phone,1185,U+1F4DF,U0001F4DF,pager,\\\\U0001F4DF\\,\'\\U0001f4df\,Neutral
phone,1186,U+1F4E0,U0001F4E0,fax_machine,\\\\U0001F4E0\\,\'\\U0001f4e0\,Neutral
computer,1187,U+1F50B,U0001F50B,battery,\\\\U0001F50B\\,\'\\U0001f50b\,Neutral
computer,1188,U+1FAAB,U0001FAAB,low_battery,\\\\U0001FAAB\\,\'\\U0001faab\,Neutral
computer,1189,U+1F50C,U0001F50C,electric_plug,\\\\U0001F50C\\,\'\\U0001f50c\,Neutral
computer,1190,U+1F4BB,U0001F4BB,laptop,\\\\U0001F4BB\\,\'\\U0001f4bb\,Neutral
computer,1191,U+1F5A5,U0001F5A5,desktop_computer,\\\\U0001F5A5\\,\'\\U0001f5a5\,Neutral
computer,1192,U+1F5A8,U0001F5A8,printer,\\\\U0001F5A8\\,\'\\U0001f5a8\,Neutral
computer,1193,U+2328,U0002328,keyboard,\\\\U0002328\\,\'\\U0002328\,Neutral
computer,1194,U+1F5B1,U0001F5B1,computer_mouse,\\\\U0001F5B1\\,\'\\U0001f5b1\,Neutral
computer,1195,U+1F5B2,U0001F5B2,trackball,\\\\U0001F5B2\\,\'\\U0001f5b2\,Neutral
computer,1196,U+1F4BD,U0001F4BD,computer_disk,\\\\U0001F4BD\\,\'\\U0001f4bd\,Neutral
computer,1197,U+1F4BE,U0001F4BE,floppy_disk,\\\\U0001F4BE\\,\'\\U0001f4be\,Neutral
computer,1198,U+1F4BF,U0001F4BF,optical_disk,\\\\U0001F4BF\\,\'\\U0001f4bf\,Neutral
computer,1199,U+1F4C0,U0001F4C0,dvd,\\\\U0001F4C0\\,\'\\U0001f4c0\,Neutral
computer,1200,U+1F9EE,U0001F9EE,abacus,\\\\U0001F9EE\\,\'\\U0001f9ee\,Neutral
light & video,1201,U+1F3A5,U0001F3A5,movie_camera,\\\\U0001F3A5\\,\'\\U0001f3a5\,Neutral
light & video,1202,U+1F39E,U0001F39E,film_frames,\\\\U0001F39E\\,\'\\U0001f39e\,Neutral
light & video,1203,U+1F4FD,U0001F4FD,film_projector,\\\\U0001F4FD\\,\'\\U0001f4fd\,Neutral
light & video,1204,U+1F3AC,U0001F3AC,clapper_board,\\\\U0001F3AC\\,\'\\U0001f3ac\,Neutral
light & video,1205,U+1F4FA,U0001F4FA,television,\\\\U0001F4FA\\,\'\\U0001f4fa\,Neutral
light & video,1206,U+1F4F7,U0001F4F7,camera,\\\\U0001F4F7\\,\'\\U0001f4f7\,Neutral
light & video,1207,U+1F4F8,U0001F4F8,camera_with_flash,\\\\U0001F4F8\\,\'\\U0001f4f8\,Neutral
light & video,1208,U+1F4F9,U0001F4F9,video_camera,\\\\U0001F4F9\\,\'\\U0001f4f9\,Neutral
light & video,1209,U+1F4FC,U0001F4FC,videocassette,\\\\U0001F4FC\\,\'\\U0001f4fc\,Neutral
light & video,1210,U+1F50D,U0001F50D,magnifying_glass_tilted_left,\\\\U0001F50D\\,\'\\U0001f50d\,Neutral
light & video,1211,U+1F50E,U0001F50E,magnifying_glass_tilted_right,\\\\U0001F50E\\,\'\\U0001f50e\,Neutral
light & video,1212,U+1F56F,U0001F56F,candle,\\\\U0001F56F\\,\'\\U0001f56f\,Neutral
light & video,1213,U+1F4A1,U0001F4A1,light_bulb,\\\\U0001F4A1\\,\'\\U0001f4a1\,Neutral
light & video,1214,U+1F526,U0001F526,flashlight,\\\\U0001F526\\,\'\\U0001f526\,Neutral
light & video,1215,U+1F3EE,U0001F3EE,red_paper_lantern,\\\\U0001F3EE\\,\'\\U0001f3ee\,Neutral
light & video,1216,U+1FA94,U0001FA94,diya_lamp,\\\\U0001FA94\\,\'\\U0001fa94\,Neutral
book-paper,1217,U+1F4D4,U0001F4D4,notebook_with_decorative_cover,\\\\U0001F4D4\\,\'\\U0001f4d4\,Neutral
book-paper,1218,U+1F4D5,U0001F4D5,closed_book,\\\\U0001F4D5\\,\'\\U0001f4d5\,Neutral
book-paper,1219,U+1F4D6,U0001F4D6,open_book,\\\\U0001F4D6\\,\'\\U0001f4d6\,Neutral
book-paper,1220,U+1F4D7,U0001F4D7,green_book,\\\\U0001F4D7\\,\'\\U0001f4d7\,Neutral
book-paper,1221,U+1F4D8,U0001F4D8,blue_book,\\\\U0001F4D8\\,\'\\U0001f4d8\,Neutral
book-paper,1222,U+1F4D9,U0001F4D9,orange_book,\\\\U0001F4D9\\,\'\\U0001f4d9\,Neutral
book-paper,1223,U+1F4DA,U0001F4DA,books,\\\\U0001F4DA\\,\'\\U0001f4da\,Neutral
book-paper,1224,U+1F4D3,U0001F4D3,notebook,\\\\U0001F4D3\\,\'\\U0001f4d3\,Neutral
book-paper,1225,U+1F4D2,U0001F4D2,ledger,\\\\U0001F4D2\\,\'\\U0001f4d2\,Neutral
book-paper,1226,U+1F4C3,U0001F4C3,page_with_curl,\\\\U0001F4C3\\,\'\\U0001f4c3\,Neutral
book-paper,1227,U+1F4DC,U0001F4DC,scroll,\\\\U0001F4DC\\,\'\\U0001f4dc\,Neutral
book-paper,1228,U+1F4C4,U0001F4C4,page_facing_up,\\\\U0001F4C4\\,\'\\U0001f4c4\,Neutral
book-paper,1229,U+1F4F0,U0001F4F0,newspaper,\\\\U0001F4F0\\,\'\\U0001f4f0\,Neutral
book-paper,1230,U+1F5DE,U0001F5DE,rolled-up_newspaper,\\\\U0001F5DE\\,\'\\U0001f5de\,Neutral
book-paper,1231,U+1F4D1,U0001F4D1,bookmark_tabs,\\\\U0001F4D1\\,\'\\U0001f4d1\,Neutral
book-paper,1232,U+1F516,U0001F516,bookmark,\\\\U0001F516\\,\'\\U0001f516\,Neutral
book-paper,1233,U+1F3F7,U0001F3F7,label,\\\\U0001F3F7\\,\'\\U0001f3f7\,Neutral
money,1234,U+1F4B0,U0001F4B0,money_bag,\\\\U0001F4B0\\,\'\\U0001f4b0\,Neutral
money,1235,U+1FA99,U0001FA99,coin,\\\\U0001FA99\\,\'\\U0001fa99\,Neutral
money,1236,U+1F4B4,U0001F4B4,yen_banknote,\\\\U0001F4B4\\,\'\\U0001f4b4\,Neutral
money,1237,U+1F4B5,U0001F4B5,dollar_banknote,\\\\U0001F4B5\\,\'\\U0001f4b5\,Neutral
money,1238,U+1F4B6,U0001F4B6,euro_banknote,\\\\U0001F4B6\\,\'\\U0001f4b6\,Neutral
money,1239,U+1F4B7,U0001F4B7,pound_banknote,\\\\U0001F4B7\\,\'\\U0001f4b7\,Neutral
money,1240,U+1F4B8,U0001F4B8,money_with_wings,\\\\U0001F4B8\\,\'\\U0001f4b8\,Neutral
money,1241,U+1F4B3,U0001F4B3,credit_card,\\\\U0001F4B3\\,\'\\U0001f4b3\,Neutral
money,1242,U+1F9FE,U0001F9FE,receipt,\\\\U0001F9FE\\,\'\\U0001f9fe\,Neutral
money,1243,U+1F4B9,U0001F4B9,chart_increasing_with_yen,\\\\U0001F4B9\\,\'\\U0001f4b9\,Neutral
mail,1244,U+2709,U0002709,envelope,\\\\U0002709\\,\'\\U0002709\,Neutral
mail,1245,U+1F4E7,U0001F4E7,e-mail,\\\\U0001F4E7\\,\'\\U0001f4e7\,Neutral
mail,1246,U+1F4E8,U0001F4E8,incoming_envelope,\\\\U0001F4E8\\,\'\\U0001f4e8\,Neutral
mail,1247,U+1F4E9,U0001F4E9,envelope_with_arrow,\\\\U0001F4E9\\,\'\\U0001f4e9\,Neutral
mail,1248,U+1F4E4,U0001F4E4,outbox_tray,\\\\U0001F4E4\\,\'\\U0001f4e4\,Neutral
mail,1249,U+1F4E5,U0001F4E5,inbox_tray,\\\\U0001F4E5\\,\'\\U0001f4e5\,Neutral
mail,1250,U+1F4E6,U0001F4E6,package,\\\\U0001F4E6\\,\'\\U0001f4e6\,Neutral
mail,1251,U+1F4EB,U0001F4EB,closed_mailbox_with_raised_flag,\\\\U0001F4EB\\,\'\\U0001f4eb\,Neutral
mail,1252,U+1F4EA,U0001F4EA,closed_mailbox_with_lowered_flag,\\\\U0001F4EA\\,\'\\U0001f4ea\,Neutral
mail,1253,U+1F4EC,U0001F4EC,open_mailbox_with_raised_flag,\\\\U0001F4EC\\,\'\\U0001f4ec\,Neutral
mail,1254,U+1F4ED,U0001F4ED,open_mailbox_with_lowered_flag,\\\\U0001F4ED\\,\'\\U0001f4ed\,Neutral
mail,1255,U+1F4EE,U0001F4EE,postbox,\\\\U0001F4EE\\,\'\\U0001f4ee\,Neutral
mail,1256,U+1F5F3,U0001F5F3,ballot_box_with_ballot,\\\\U0001F5F3\\,\'\\U0001f5f3\,Neutral
writing,1257,U+270F,U000270F,pencil,\\\\U000270F\\,\'\\U000270f\,Neutral
writing,1258,U+2712,U0002712,black_nib,\\\\U0002712\\,\'\\U0002712\,Neutral
writing,1259,U+1F58B,U0001F58B,fountain_pen,\\\\U0001F58B\\,\'\\U0001f58b\,Neutral
writing,1260,U+1F58A,U0001F58A,pen,\\\\U0001F58A\\,\'\\U0001f58a\,Neutral
writing,1261,U+1F58C,U0001F58C,paintbrush,\\\\U0001F58C\\,\'\\U0001f58c\,Neutral
writing,1262,U+1F58D,U0001F58D,crayon,\\\\U0001F58D\\,\'\\U0001f58d\,Neutral
writing,1263,U+1F4DD,U0001F4DD,memo,\\\\U0001F4DD\\,\'\\U0001f4dd\,Neutral
office,1264,U+1F4BC,U0001F4BC,briefcase,\\\\U0001F4BC\\,\'\\U0001f4bc\,Neutral
office,1265,U+1F4C1,U0001F4C1,file_folder,\\\\U0001F4C1\\,\'\\U0001f4c1\,Neutral
office,1266,U+1F4C2,U0001F4C2,open_file_folder,\\\\U0001F4C2\\,\'\\U0001f4c2\,Neutral
office,1267,U+1F5C2,U0001F5C2,card_index_dividers,\\\\U0001F5C2\\,\'\\U0001f5c2\,Neutral
office,1268,U+1F4C5,U0001F4C5,calendar,\\\\U0001F4C5\\,\'\\U0001f4c5\,Neutral
office,1269,U+1F4C6,U0001F4C6,tear-off_calendar,\\\\U0001F4C6\\,\'\\U0001f4c6\,Neutral
office,1270,U+1F5D2,U0001F5D2,spiral_notepad,\\\\U0001F5D2\\,\'\\U0001f5d2\,Neutral
office,1271,U+1F5D3,U0001F5D3,spiral_calendar,\\\\U0001F5D3\\,\'\\U0001f5d3\,Neutral
office,1272,U+1F4C7,U0001F4C7,card_index,\\\\U0001F4C7\\,\'\\U0001f4c7\,Neutral
office,1273,U+1F4C8,U0001F4C8,chart_increasing,\\\\U0001F4C8\\,\'\\U0001f4c8\,Neutral
office,1274,U+1F4C9,U0001F4C9,chart_decreasing,\\\\U0001F4C9\\,\'\\U0001f4c9\,Neutral
office,1275,U+1F4CA,U0001F4CA,bar_chart,\\\\U0001F4CA\\,\'\\U0001f4ca\,Neutral
office,1276,U+1F4CB,U0001F4CB,clipboard,\\\\U0001F4CB\\,\'\\U0001f4cb\,Neutral
office,1277,U+1F4CC,U0001F4CC,pushpin,\\\\U0001F4CC\\,\'\\U0001f4cc\,Neutral
office,1278,U+1F4CD,U0001F4CD,round_pushpin,\\\\U0001F4CD\\,\'\\U0001f4cd\,Neutral
office,1279,U+1F4CE,U0001F4CE,paperclip,\\\\U0001F4CE\\,\'\\U0001f4ce\,Neutral
office,1280,U+1F587,U0001F587,linked_paperclips,\\\\U0001F587\\,\'\\U0001f587\,Neutral
office,1281,U+1F4CF,U0001F4CF,straight_ruler,\\\\U0001F4CF\\,\'\\U0001f4cf\,Neutral
office,1282,U+1F4D0,U0001F4D0,triangular_ruler,\\\\U0001F4D0\\,\'\\U0001f4d0\,Neutral
office,1283,U+2702,U0002702,scissors,\\\\U0002702\\,\'\\U0002702\,Neutral
office,1284,U+1F5C3,U0001F5C3,card_file_box,\\\\U0001F5C3\\,\'\\U0001f5c3\,Neutral
office,1285,U+1F5C4,U0001F5C4,file_cabinet,\\\\U0001F5C4\\,\'\\U0001f5c4\,Neutral
office,1286,U+1F5D1,U0001F5D1,wastebasket,\\\\U0001F5D1\\,\'\\U0001f5d1\,Neutral
lock,1287,U+1F512,U0001F512,locked,\\\\U0001F512\\,\'\\U0001f512\,Neutral
lock,1288,U+1F513,U0001F513,unlocked,\\\\U0001F513\\,\'\\U0001f513\,Neutral
lock,1289,U+1F50F,U0001F50F,locked_with_pen,\\\\U0001F50F\\,\'\\U0001f50f\,Neutral
lock,1290,U+1F510,U0001F510,locked_with_key,\\\\U0001F510\\,\'\\U0001f510\,Neutral
lock,1291,U+1F511,U0001F511,key,\\\\U0001F511\\,\'\\U0001f511\,Neutral
lock,1292,U+1F5DD,U0001F5DD,old_key,\\\\U0001F5DD\\,\'\\U0001f5dd\,Neutral
tool,1293,U+1F528,U0001F528,hammer,\\\\U0001F528\\,\'\\U0001f528\,Neutral
tool,1294,U+1FA93,U0001FA93,axe,\\\\U0001FA93\\,\'\\U0001fa93\,Neutral
tool,1295,U+26CF,U00026CF,pick,\\\\U00026CF\\,\'\\U00026cf\,Neutral
tool,1296,U+2692,U0002692,hammer_and_pick,\\\\U0002692\\,\'\\U0002692\,Neutral
tool,1297,U+1F6E0,U0001F6E0,hammer_and_wrench,\\\\U0001F6E0\\,\'\\U0001f6e0\,Neutral
tool,1298,U+1F5E1,U0001F5E1,dagger,\\\\U0001F5E1\\,\'\\U0001f5e1\,Neutral
tool,1299,U+2694,U0002694,crossed_swords,\\\\U0002694\\,\'\\U0002694\,Neutral
tool,1300,U+1F52B,U0001F52B,water_pistol,\\\\U0001F52B\\,\'\\U0001f52b\,Neutral
tool,1301,U+1FA83,U0001FA83,boomerang,\\\\U0001FA83\\,\'\\U0001fa83\,Neutral
tool,1302,U+1F3F9,U0001F3F9,bow_and_arrow,\\\\U0001F3F9\\,\'\\U0001f3f9\,Neutral
tool,1303,U+1F6E1,U0001F6E1,shield,\\\\U0001F6E1\\,\'\\U0001f6e1\,Neutral
tool,1304,U+1FA9A,U0001FA9A,carpentry_saw,\\\\U0001FA9A\\,\'\\U0001fa9a\,Neutral
tool,1305,U+1F527,U0001F527,wrench,\\\\U0001F527\\,\'\\U0001f527\,Neutral
tool,1306,U+1FA9B,U0001FA9B,screwdriver,\\\\U0001FA9B\\,\'\\U0001fa9b\,Neutral
tool,1307,U+1F529,U0001F529,nut_and_bolt,\\\\U0001F529\\,\'\\U0001f529\,Neutral
tool,1308,U+2699,U0002699,gear,\\\\U0002699\\,\'\\U0002699\,Neutral
tool,1309,U+1F5DC,U0001F5DC,clamp,\\\\U0001F5DC\\,\'\\U0001f5dc\,Neutral
tool,1310,U+2696,U0002696,balance_scale,\\\\U0002696\\,\'\\U0002696\,Neutral
tool,1311,U+1F9AF,U0001F9AF,white_cane,\\\\U0001F9AF\\,\'\\U0001f9af\,Neutral
tool,1312,U+1F517,U0001F517,link,\\\\U0001F517\\,\'\\U0001f517\,Neutral
tool,1313,U+26D3,U00026D3,chains,\\\\U00026D3\\,\'\\U00026d3\,Neutral
tool,1314,U+1FA9D,U0001FA9D,hook,\\\\U0001FA9D\\,\'\\U0001fa9d\,Neutral
tool,1315,U+1F9F0,U0001F9F0,toolbox,\\\\U0001F9F0\\,\'\\U0001f9f0\,Neutral
tool,1316,U+1F9F2,U0001F9F2,magnet,\\\\U0001F9F2\\,\'\\U0001f9f2\,Neutral
tool,1317,U+1FA9C,U0001FA9C,ladder,\\\\U0001FA9C\\,\'\\U0001fa9c\,Neutral
science,1318,U+2697,U0002697,alembic,\\\\U0002697\\,\'\\U0002697\,Neutral
science,1319,U+1F9EA,U0001F9EA,test_tube,\\\\U0001F9EA\\,\'\\U0001f9ea\,Neutral
science,1320,U+1F9EB,U0001F9EB,petri_dish,\\\\U0001F9EB\\,\'\\U0001f9eb\,Neutral
science,1321,U+1F9EC,U0001F9EC,dna,\\\\U0001F9EC\\,\'\\U0001f9ec\,Neutral
science,1322,U+1F52C,U0001F52C,microscope,\\\\U0001F52C\\,\'\\U0001f52c\,Neutral
science,1323,U+1F52D,U0001F52D,telescope,\\\\U0001F52D\\,\'\\U0001f52d\,Neutral
science,1324,U+1F4E1,U0001F4E1,satellite_antenna,\\\\U0001F4E1\\,\'\\U0001f4e1\,Neutral
medical,1325,U+1F489,U0001F489,syringe,\\\\U0001F489\\,\'\\U0001f489\,Neutral
medical,1326,U+1FA78,U0001FA78,drop_of_blood,\\\\U0001FA78\\,\'\\U0001fa78\,Neutral
medical,1327,U+1F48A,U0001F48A,pill,\\\\U0001F48A\\,\'\\U0001f48a\,Neutral
medical,1328,U+1FA79,U0001FA79,adhesive_bandage,\\\\U0001FA79\\,\'\\U0001fa79\,Neutral
medical,1329,U+1FA7C,U0001FA7C,crutch,\\\\U0001FA7C\\,\'\\U0001fa7c\,Neutral
medical,1330,U+1FA7A,U0001FA7A,stethoscope,\\\\U0001FA7A\\,\'\\U0001fa7a\,Neutral
medical,1331,U+1FA7B,U0001FA7B,x-ray,\\\\U0001FA7B\\,\'\\U0001fa7b\,Neutral
household,1332,U+1F6AA,U0001F6AA,door,\\\\U0001F6AA\\,\'\\U0001f6aa\,Neutral
household,1333,U+1F6D7,U0001F6D7,elevator,\\\\U0001F6D7\\,\'\\U0001f6d7\,Neutral
household,1334,U+1FA9E,U0001FA9E,mirror,\\\\U0001FA9E\\,\'\\U0001fa9e\,Neutral
household,1335,U+1FA9F,U0001FA9F,window,\\\\U0001FA9F\\,\'\\U0001fa9f\,Neutral
household,1336,U+1F6CF,U0001F6CF,bed,\\\\U0001F6CF\\,\'\\U0001f6cf\,Neutral
household,1337,U+1F6CB,U0001F6CB,couch_and_lamp,\\\\U0001F6CB\\,\'\\U0001f6cb\,Neutral
household,1338,U+1FA91,U0001FA91,chair,\\\\U0001FA91\\,\'\\U0001fa91\,Neutral
household,1339,U+1F6BD,U0001F6BD,toilet,\\\\U0001F6BD\\,\'\\U0001f6bd\,Neutral
household,1340,U+1FAA0,U0001FAA0,plunger,\\\\U0001FAA0\\,\'\\U0001faa0\,Neutral
household,1341,U+1F6BF,U0001F6BF,shower,\\\\U0001F6BF\\,\'\\U0001f6bf\,Neutral
